3417,Resistencia International Airport,Resistencia,AR
3418,Resolute Bay Airport,Resolute Bay,CA
3419,Retalhuleu Airport,Retalhuleu,GT
3420,Reus Air Base,Reus,ES
3421,Revelstoke Airport,Revelstoke,CA
3422,"Rewa Airport, Chorhata, REWA",Rewa,IN
3423,Reykjavik Airport,Reykjavik,IS
3424,Rhinelander Oneida County Airport,Rhinelander,US
3425,Ricardo García Posada Airport,El Salvador,CL
3426,Richard B Russell Airport,Rome,US
3427,Richard Lloyd Jones Jr Airport,Tulsa,US
3428,Richards Bay Airport,Richards Bay,ZA
3429,Richmond International Airport,Richmond,US
3430,Rick Husband Amarillo International Airport,Amarillo,US
3431,Rickenbacker International Airport,Columbus,US
3432,Riga International Airport,Riga,LV
3433,Rijeka Airport,Rijeka,HR
3434,Rimouski Airport,Rimouski,CA
3435,Rincon De Los Sauces Airport,Rincon de los Sauces,AR
3436,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,BR
3437,Risalpur Air Base,Risalpur,PK
3438,Rishiri Airport,Rishiri,JP
3439,Riverside Airport,Malelane,ZA
3440,Riverside Municipal Airport,Riverside,US
3441,Riverton Regional Airport,Riverton,US
3442,Rivière-du-Loup Airport,Rivière-du-Loup,CA
3443,Rivne International Airport,Rivne,UA
3444,Rivolto Air Base,Codroipo,IT
3445,Riwon Airbase,Riwon-gun,KP
3446,Riyadh Air Base,Riyadh,SA
3447,Rizhao Shanzihe Airport,Rizhao,CN
3448,RNAS Culdrose,Helston,GB
3449,RNAS Yeovilton,Yeovil,GB
3450,Roanne-Renaison Airport,Roanne/Renaison,FR
3451,Roanoke–Blacksburg Regional Airport,Roanoke,US
3452,Robert Gray  Army Air Field Airport,Fort Hood/Killeen,US
3453,Robert L. Bradshaw International Airport,Basseterre,KN
3454,Roberts Field,Redmond,US
3455,Roberts International Airport,Monrovia,LR
3456,Robertson Airport,Robertson,ZA
3457,Roberval Airport,Roberval,CA
3458,Robin Hood Doncaster Sheffield Airport,Doncaster,GB
3459,Robins Air Force Base,Warner Robins,US
3460,Rochefort-Saint-Agnant (BA 721) Airport,Rochefort/Saint-Agnant,FR
3461,Rochester International Airport,Rochester,US
3462,Rock Sound Airport,Rock Sound,BS
3463,Rock Springs Sweetwater County Airport,Rock Springs,US
3464,Rockhampton Airport,Rockhampton,AU
3465,Rocky Mount Wilson Regional Airport,Rocky Mount,US
3466,Rocky Mountain Metropolitan Airport,Denver,US
3467,Rodez-Marcillac Airport,Rodez/Marcillac,FR
3468,Rodríguez Ballón International Airport,Arequipa,PE
3469,Rogachyovo Air Base,Belaya,RU
3470,Rogue Valley International Medford Airport,Medford,US
3471,Roland Garros Airport,St Denis,RE
3472,Roma Airport,Roma,AU
3473,Ronald Reagan Washington National Airport,Washington,US
3474,Røros Airport,Røros,NO
3475,"Rørvik Airport, Ryum",Rørvik,NO
3476,Rosecrans Memorial Airport,St Joseph,US
3477,Roshchino International Airport,Tyumen,RU
3478,Ross River Airport,Ross River,CA
3479,Rostock-Laage Airport,Rostock,DE
3480,Rostov-na-Donu Tsentralny Air Base,Rostov-na-Donu,RU
3481,Rostov-on-Don Airport,Rostov-on-Don,RU
3482,Roswell International Air Center Airport,Roswell,US
3483,Rota International Airport,Rota Island,MP
3484,Rota Naval Station Airport,Rota,ES
3485,Rothenburg/Görlitz Airport,Rothenburg/Oberlausitz,DE
3486,Rotorua Regional Airport,Rotorua,NZ
3487,Rotterdam The Hague Airport,Rotterdam,NL
3488,Rouen Airport,Rouen/Vallée de Seine,FR
3489,Round Lake (Weagamow Lake) Airport,Round Lake,CA
3490,Rouyn Noranda Airport,Rouyn-Noranda,CA
3491,Rovaniemi Airport,Rovaniemi,FI
3492,Roxas Airport,Roxas City,PH
3493,Royal Marines Base Chivenor Airport,Chivenor,GB
3494,Royan-Médis Airport,Royan/Médis,FR
3495,Rtishchevo Air Base,Rtishchevo,RU
3496,Rubelsanto Airport,Rubelsanto,GT
3497,Rubem Berta Airport,Uruguaiana,BR
3498,Ruben Cantu Airport,Santiago,PA
3499,Ruby Airport,Ruby,US
3500,Rugao Air Base,Rugao,CN
3501,Rundu Airport,Rundu,NA
3502,Russell Municipal Airport,Russell,US
3503,Rustaq Airport,Al Masna'ah,OM
3504,Rustenburg Airport,Rustenburg,ZA
3505,Rutland - Southern Vermont Regional Airport,Rutland,US
3506,Rzeszów-Jasionka Airport,Rzeszów,PL
3507,Rzhev Air Base,Rzhev,RU
3508,Saarbrücken Airport,Saarbrücken,DE
3509,Sabha Airport,Sabha,LY
3510,Sabiha Gökçen International Airport,Istanbul,TR
3511,Sabzevar National Airport,Sabzevar,IR
3512,Sacheon Air Base/Airport,Sacheon,KR
3513,Sachigo Lake Airport,Sachigo Lake,CA
3514,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,CA
3515,Sacramento Executive Airport,Sacramento,US
3516,Sacramento International Airport,Sacramento,US
3517,Sacramento Mather Airport,Sacramento,US
3518,Sadiq Abubakar III International Airport,Sokoto,NG
3519,Sado Airport,Sado,JP
3520,Saga Airport,Saga,JP
3521,Saidpur Airport,Saidpur,BD
3522,Saidu Sharif Airport,Saidu Sharif,PK
3523,Saint John Airport,Saint John,CA
3524,Saint Louis Airport,Saint Louis,SN
3525,Saint-Brieuc-Armor Airport,Saint-Brieuc/Armor,FR
3526,Saint-Dizier-Robinson (BA 113) Air Base,Saint-Dizier/Robinson,FR
3527,Saint-Étienne-Bouthéon Airport,Saint-Étienne/Bouthéon,FR
3528,Saint-Georges-de-l'Oyapock Airport,Saint-Georges-de-l'Oyapock Airport,GF
3529,Saint-Girons-Antichan Airport,Saint-Girons/Antichan,FR
3530,Saint-Nazaire-Montoir Airport,Saint-Nazaire/Montoir,FR
3531,Saint-Yan Airport,Saint-Yan,FR
3532,Saipan International Airport,Saipan Island,MP
3533,Saïss Airport,Fes,MA
3534,Saki Air Base,Saki,UA
3535,Salak Airport,Maroua,CM
3536,Salalah Airport,Salalah,OM
3537,Salamanca Airport,Salamanca,ES
3538,Saldanha /Vredenburg Airport,Saldanha-Vredenburg,ZA
3539,Salekhard Airport,Salekhard,RU
3540,Salem Airport,Salem,IN
3541,Salem Municipal Airport/McNary Field,Salem,US
3542,Salerno Costa d'Amalfi Airport,Salerno,IT
3543,Salgado Filho Airport,Porto Alegre,BR
3544,Salina Municipal Airport,Salina,US
3545,Salinas Municipal Airport,Salinas,US
3546,Saline County Regional Airport,Benton,US
3547,Salisbury Ocean City Wicomico Regional Airport,Salisbury,US
3548,Salluit Airport,Salluit,CA
3549,Salmon Arm Airport,Salmon Arm,CA
3550,Salon-de-Provence (BA 701) Air Base,Salon,FR
3551,Salt Lake City International Airport,Salt Lake City,US
3552,Salzburg Airport,Salzburg,AT
3553,Sam Mbakwe International Airport,Owerri,NG
3554,Sam Ratulangi Airport,Manado-Celebes Island,ID
3555,Samaná El Catey International Airport,Samana,DO
3556,Samand?ra Air Base,Ümraniye,TR
3557,Samara Kryazh Air Base,Samara,RU
3558,Samarkand Airport,Samarkand,UZ
3559,Samos Airport,Samos Island,GR
3560,Samui Airport,Na Thon (Ko Samui Island),TH
3561,San Andros Airport,Andros Island,BS
3562,San Angelo Regional Mathis Field,San Angelo,US
3563,San Antonio International Airport,San Antonio,US
3564,San Bernardino International Airport,San Bernardino,US
3565,San Carlos De Bariloche Airport,San Carlos de Bariloche,AR
3566,San Diego International Airport,San Diego,US
3567,San Fernando Airport,San Fernando,AR
3568,San Fernando De Apure Airport,Inglaterra,VE
3569,San Francisco International Airport,San Francisco,US
3570,San Isidro Air Base,San Isidro,DO
3571,San Javier Airport,San Javier,ES
3572,San Jose Airport,San Jose,PH
3573,San José Airport,Puerto San José,GT
3574,San Juan de Los Morros Airport,San Juan de los Morros,VE
3575,San Julian Air Base,Pinar Del Rio,CU
3576,San Luis Airport,Ipiales,CO
3577,San Luis County Regional Airport,San Luis Obispo,US
3578,San Luis Valley Regional Bergman Field,Alamosa,US
3579,San Marcos Regional Airport,San Marcos,US
3580,San Nicolas De Bari Airport,San Nicolás,CU
3581,San Pedro Airport,San Pedro,BZ
3582,San Salvador Airport,San Salvador,BS
3583,San Sebastian Airport,Hondarribia,ES
3584,San Tomé Airport,El Tigre,VE
3585,San Vito De Java Airport,Coto Brus,CR
3586,Sana'a International Airport,Sana'a,YE
3587,Sand Point Airport,Sand Point,US
3588,Sandakan Airport,Sandakan,MY
3589,"Sandefjord Airport, Torp",Torp,NO
3590,Sandnessjøen Airport (Stokka),Alstahaug,NO
3591,Sandspit Airport,Sandspit,CA
3592,Sandy Lake Airport,Sandy Lake,CA
3593,Sangster International Airport,Montego Bay,JM
3594,Saniat R'mel Airport,Tétouan,MA
3595,Sanikiluaq Airport,Sanikiluaq,CA
3596,?anl?urfa Airport,?anl?urfa,TR
3597,?anl?urfa GAP Airport,?anl?urfa,TR
3598,Sanshilipu Air Base,Dalian,CN
3599,Santa Ana Airport,Cartago,CO
3600,Santa Ana Del Yacuma Airport,Santa Ana del Yacuma,BO
3601,Santa Barbara Municipal Airport,Santa Barbara,US
3602,Santa Bernardina International Airport,Durazno,UY
3603,Santa Cruz Air Force Base,Rio de Janeiro,BR
3604,Santa Cruz Airport,Santa Cruz,AR
3605,Santa Fe Municipal Airport,Santa Fe,US
3606,Santa Genoveva Airport,Goiânia,BR
3607,Santa Maria Airport,Aracaju,BR
3608,Santa Maria Airport,Santa Maria,BR
3609,Santa Maria Airport,Vila do Porto,PT
3610,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,US
3611,Santa Rosa Airport,Santa Rosa,AR
3612,Santa Rosa International Airport,Santa Rosa,EC
3613,Santa Teresita Airport,Santa Teresita,AR
3614,Santander Airport,Santander,ES
3615,Santiago de Compostela Airport,Santiago de Compostela,ES
3616,Santiago Perez Airport,Arauca,CO
3617,Santiago Vila Airport,Girardot,CO
3618,Santo Ângelo Airport,Santo Ângelo,BR
3619,Santo Pekoa International Airport,Luganville,VU
3620,Santorini Airport,Santorini Island,GR
3621,Santos Dumont Airport,Rio De Janeiro,BR
3622,Sanya Phoenix International Airport,Sanya,CN
3623,São Gabriel da Cachoeira Airport,São Gabriel Da Cachoeira,BR
3624,São Jorge Airport,Velas,PT
3625,São Pedro Airport,São Pedro,CV
3626,São Tomé International Airport,São Tomé,ST
3627,Sarajevo International Airport,Sarajevo,BA
3628,Sarakhs Airport,Sarakhs,IR
3629,Saransk Airport,Saransk,RU
3630,Sarasota Bradenton International Airport,Sarasota/Bradenton,US
3631,Saratov Central Airport,Saratov,RU
3632,Sardar Vallabhbhai Patel International Airport,Ahmedabad,IN
3633,Sardar-e-Jangal Airport,Rasht,IR
3634,Sármellék International Airport,Sármellék,HU
3635,Sartaneja Airport,Sartaneja,BZ
3636,Sary-Arka Airport,Karaganda,KZ
3637,Sarzana-Luni Air Base,Sarzana (SP),IT
3638,Saskatoon John G. Diefenbaker International Airport,Saskatoon,CA
3639,Saskylakh Airport,Saskylakh,RU
3640,Såtenäs Air Base,Såtenäs,SE
3641,Satu Mare Airport,Satu Mare,RO
3642,Sauce Viejo Airport,Santa Fe,AR
3643,Sault Ste Marie Airport,Sault Ste Marie,CA
3644,Saumur-Saint-Florent Airport,Saumur/Saint-Florent,FR
3645,Saurimo Airport,Saurimo,AO
3646,Savannah Hilton Head International Airport,Savannah,US
3647,Savonlinna Airport,Savonlinna,FI
3648,Savoonga Airport,Savoonga,US
3649,Sawyer County Airport,Hayward,US
3650,Sawyer International Airport,Marquette,US
3651,Sayun International Airport,Sayun,YE
3652,Scammon Bay Airport,Scammon Bay,US
3653,Scatsta Airport,Shetland Islands,GB
3654,Schefferville Airport,Schefferville,CA
3655,Schenectady County Airport,Schenectady,US
3656,Schleswig Air Base,Jagel,DE
3657,Scholes International At Galveston Airport,Galveston,US
3658,Scott AFB/Midamerica Airport,Belleville,US
3659,Sde Dov Airport,Tel Aviv,IL
3660,Seattle Tacoma International Airport,Seattle,US
3661,Secunda Airport,Secunda,ZA
3662,Sehwan Sharif Airport,Sehwan Sharif,PK
3663,Seinäjoki Airport,Seinäjoki / Ilmajoki,FI
3664,Selawik Airport,Selawik,US
3665,Seletar Airport,Seletar,SG
3666,Selfridge Air National Guard Base Airport,Mount Clemens,US
3667,Sembawang Air Base,Sembawang,SG
3668,Semipalatinsk Airport,Semey,KZ
3669,Semyazino Airport,Vladimir,RU
3670,Senador Nilo Coelho Airport,Petrolina,BR
3671,Senador Petrônio Portela Airport,Teresina,BR
3672,Senai International Airport,Johor Bahru,MY
3673,Senaki Air Base,Senaki,GE
3674,Sendai Airport,Sendai,JP
3675,Senou Airport,Senou,ML
3676,Sentani Airport,Jayapura-Papua Island,ID
3677,Seoul Air Base (K-16),Simgok-dong,KR
3678,Sept-Îles Airport,Sept-Îles,CA
3679,Serafin Enoss Bertaso Airport,Chapecó,BR
3680,Seshcha Air Base,Dubrovka,RU
3681,Severo-Eniseysk Airport,Severo-Eniseysk,RU
3682,Severo-Evensk Airport,Evensk,RU
3683,Severomorsk-1 Naval Air Base,Severomorsk,RU
3684,Severomorsk-3 Naval Air Base,Severomorsk,RU
3685,Sevilla Airport,Sevilla,ES
3686,Seward Airport,Seward,US
3687,Seychelles International Airport,Mahe Island,SC
3688,Seymchan Airport,Seymchan,RU
3689,Seymour Johnson Air Force Base,Goldsboro,US
3690,Sfax Thyna International Airport,Sfax,TN
3691,Shadrinsk Air Base,Shadrinsk,RU
3692,Shah Amanat International Airport,Chittagong,BD
3693,Shah Mokhdum Airport,Rajshahi,BD
3694,Shahbaz Air Base,Jacobabad,PK
3695,Shaheed Benazirabad Airport,Nawabashah,PK
3696,Shahid Ashrafi Esfahani Airport,Kermanshah,IR
3697,Shahid Sadooghi Airport,Yazd,IR
3698,Shahrekord Airport,Shahrekord,IR
3699,Shaikh Zaid Airport,Rahim Yar Khan,PK
3700,Shamattawa Airport,Shamattawa,CA
3701,Shanghai Dachang Air Base,Shanghai,CN
3702,Shanghai Hongqiao International Airport,Shanghai,CN
3703,Shanghai Pudong International Airport,Shanghai,CN
3704,Shangqiu Air Base,Shangqiu,CN
3705,Shannon Airport,Limerick,IE
3706,Shanshan Airport,Shanshan,CN
3707,Shante Air Base,Meiktila,MM
3708,Shaoguan Guitou Airport,Shaoguan,CN
3709,Sharjah International Airport,Sharjah,AE
3710,Shark Bay Airport,Denham,AU
3711,Sharm El Sheikh International Airport,Sharm el-Sheikh,EG
3712,Sharomy Air Base,Sharomy,RU
3713,Sharypovo Airport,Sharypovo,RU
3714,Shatalovo Air Base,Pochinok,RU
3715,Shaw Air Force Base,Sumter,US
3716,Shaxian Airport,Sanming,CN
3717,Shaykovka Air Base,Kirov,RU
3718,Sheik Isa Air Base,Sitrah,BH
3719,Sheikh ul Alam Airport,Srinagar,IN
3720,Shek Kong Air Base,Hong Kong,HK
3721,Shelby County Airport,Alabaster,US
3722,Shennongjia Hongping Airport,Shennongjia,CN
3723,Shenyang Beiling Air Base,Shenyang,CN
3724,Shenyang Dongta Airport,Shenyang,CN
3725,Shenyang Yu Hung Tun Air Base,Shenyang,CN
3726,Shenzhen Bao'an International Airport,Shenzhen,CN
3727,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,US
3728,Sherbro International Airport,Bonthe,SL
3729,Sherbrooke Airport,Sherbrooke,CA
3730,Sheremetyevo International Airport,Moscow,RU
3731,Sheridan County Airport,Sheridan,US
3732,Shigatse Air Base,Xigazê,CN
3733,Shijiazhuang Daguocun International Airport,Shijiazhuang,CN
3734,Shillong Airport,Shillong,IN
3735,Shimojishima Airport,Shimojishima,JP
3736,Shiraz Shahid Dastghaib International Airport,Shiraz,IR
3737,Shishmaref Airport,Shishmaref,US
3738,Shiyan Wudangshan Airport,Shiyan,CN
3739,Shonai Airport,Shonai,JP
3740,Shoreham Airport,Brighton,GB
3741,Shreveport Regional Airport,Shreveport,US
3742,Shumba Airport,Jaén,PE
3743,Shymkent Airport,Shymkent,KZ
3744,Sialkot Airport,Sialkot,PK
3745,Šiauliai International Airport,Šiauliai,LT
3746,Sibiu International Airport,Sibiu,RO
3747,Sibu Airport,Sibu,MY
3748,Sibulan Airport,Dumaguete City,PH
3749,Sidi Ahmed Air Base,Sidi Ahmed,TN
3750,Sidney Municipal-Lloyd W Carr Field,Sidney,US
3751,Sidney Richland Municipal Airport,Sidney,US
3752,Siem Reap International Airport,Siem Reap,KH
3753,Siena-Ampugnano Airport,Siena,IT
3754,Sierra Blanca Regional Airport,Ruidoso,US
3755,Sierra Maestra Airport,Manzanillo,CU
3756,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca Sierra Vista,US
3757,Siglufjörður Airport,Siglufjörður,IS
3758,Sigonella Navy Air Base,Sigonella (CT),IT
3759,Siguanea Airport,Isla de la Juventud,CU
3760,Siirt Airport,Siirt,TR
3761,Silchar Airport,Silchar,IN
3762,Silvio Pettirossi International Airport,Asunción,PY
3763,Simferopol International Airport,Simferopol,UA
3764,Simmons Army Air Field,Fort Bragg,US
3765,Simón Bolívar International Airport,Caracas,VE
3766,Simón Bolívar International Airport,Santa Marta,CO
3767,Simon Mwansa Kapwepwe International Airport,Ndola,ZM
3768,Sindal Airport,Sindal,DK
3769,Singapore Changi Airport,Singapore,SG
3770,Sintang(Susilo) Airport,Sintang-Borneo Island,ID
3771,Sion Airport,Sion,CH
3772,Sioux Gateway Col. Bud Day Field,Sioux City,US
3773,Sioux Lookout Airport,Sioux Lookout,CA
3774,Sir Abubakar Tafawa Balewa International Airport,Bauchi,NG
3775,Sir Charles Gaetan Duval Airport,Port Mathurin,MU
3776,Sir Grantley Adams International Airport,Bridgetown,BB
3777,Sir Seewoosagur Ramgoolam International Airport,Port Louis,MU
3778,Sir Seretse Khama International Airport,Gaborone,BW
3779,??rnak ?erafettin Elçi Airport,??rnak,TR
3780,Sishen Airport,Sishen,ZA
3781,Sitia Airport,Crete Island,GR
3782,Sitka Rocky Gutierrez Airport,Sitka,US
3783,Sittwe Airport,Sittwe,MM
3784,Siversky Air Base,Siversky,RU
3785,Sivrihisar Airport,Sivrihisar,TR
3786,Skardu Airport,Skardu,PK
3787,Skellefteå Airport,Skellefteå,SE
3788,Skiathos Island National Airport,Skiathos,GR
3789,Skien Airport,Geiteryggen,NO
3790,Skive Airport,Skive,DK
3791,Skopje Alexander the Great Airport,Skopje,MK
3792,Skövde Airport,Skövde,SE
3793,Skrydstrup Air Base,Vojens,DK
3794,Skukuza Airport,Skukuza,ZA
3795,Slave Lake Airport,Slave Lake,CA
3796,Slia? Airport,Slia?,SK
3797,Sligo Airport,Sligo,IE
3798,Sloulin Field International Airport,Williston,US
3799,Smara Airport,Smara,EH
3800,Smith Reynolds Airport,Winston Salem,US
3801,Smithers Airport,Smithers,CA
3802,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,CA
3803,Smolensk North Airport,Smolensk,RU
3804,Smuravyovo Air Base,Gdov,RU
3805,Smyrna Airport,Smyrna,US
3806,Snohomish County (Paine Field) Airport,Everett,US
3807,Sochi International Airport,Sochi,RU
3808,Socotra International Airport,Socotra Islands,YE
3809,Sodankyla Airport,Sodankyla,FI
3810,Söderhamn Airport,Söderhamn,SE
3811,Soekarno-Hatta International Airport,Jakarta,ID
3812,Soewondo Air Force Base,Medan-Sumatra Island,ID
3813,Sofia Airport,Sofia,BG
3814,Sohag International Airport,Sohag,EG
3815,Sokol Airport,Magadan,RU
3816,Solapur Airport,Solapur,IN
3817,Soldotna Airport,Soldotna,US
3818,Solenzara (BA 126) Air Base,Solenzara,FR
3819,Soltsy-2 Air Base,Soltsy,RU
3820,Sønderborg Airport,Sønderborg,DK
3821,Sondok Airport,S?nd?ng-ni,KP
3822,Sonora Municipal Airport,Sonora,US
3823,Sørkjosen Airport,Sørkjosen,NO
3824,Sormovo Airfield,Nizhniy Novgorod,RU
3825,Soroti Airport,Soroti,UG
3826,Soummam Airport,Béjaïa,DZ
3827,South Alabama Regional At Bill Benton Field Airport,Andalusia/Opp,US
3828,South Arkansas Regional At Goodwin Field,El Dorado,US
3829,South Bend Regional Airport,South Bend,US
3830,South Bimini Airport,South Bimini,BS
3831,South Indian Lake Airport,South Indian Lake,CA
3832,Southampton Airport,Southampton,GB
3833,Southdowns Airport,Kitwe,ZM
3834,Southeast Iowa Regional Airport,Burlington,US
3835,Southeast Texas Regional Airport,Beaumont/Port Arthur,US
3836,Southend Airport,Southend,GB
3837,Southern Illinois Airport,Carbondale/Murphysboro,US
3838,Southport Airport,Portage la Prairie,CA
3839,Southwest Florida International Airport,Fort Myers,US
3840,Southwest Georgia Regional Airport,Albany,US
3841,Southwest Oregon Regional Airport,North Bend,US
3842,Southwest Washington Regional Airport,Kelso,US
3843,Sovetskiy Airport,Sovetskiy,RU
3844,Soyo Airport,Soyo,AO
3845,Space Coast Regional Airport,Titusville,US
3846,Spangdahlem Air Base,Trier,DE
3847,Sparrevohn LRRS Airport,Sparrevohn,US
3848,Spichenkovo Airport,Novokuznetsk,RU
3849,Spirit of St Louis Airport,St Louis,US
3850,Split Airport,Split,HR
3851,Spokane International Airport,Spokane,US
3852,Spriggs Payne Airport,Monrovia,LR
3853,Spring Point Airport,Spring Point,BS
3854,Springbok Airport,Springbok,ZA
3855,Springfield Branson National Airport,Springfield,US
3856,Springfield-Beckley Municipal Airport,Springfield,US
3857,Srednekolymsk Airport,Srednekolymsk,RU
3858,Sri Guru Ram Dass Jee International Airport,Amritsar,IN
3859,Sri Sathya Sai Airport,Puttaparthi,IN
3860,St Angelo Airport,Enniskillen,GB
3861,St Augustin Airport,St-Augustin,CA
3862,St Cloud Regional Airport,St Cloud,US
3863,St Gallen Altenrhein Airport,Altenrhein,CH
3864,St George Airport,St George,US
3865,St George Municipal Airport,St George,US
3866,St Georges Airport,St Georges,CA
3867,St Jean Airport,St Jean,CA
3868,St Leonard Airport,St Leonard,CA
3869,St Louis Regional Airport,Alton/St Louis,US
3870,St Lucie County International Airport,Fort Pierce,US
3871,St Mary's Airport,St Mary's,US
3872,St Paul Downtown Holman Field,St Paul,US
3873,St Paul Island Airport,St Paul Island,US
3874,St Petersburg Clearwater International Airport,St Petersburg-Clearwater,US
3875,St Pierre Airport,Saint-Pierre,PM
3876,St Thomas Municipal Airport,St Thomas,CA
3877,St. Anthony Airport,St. Anthony,CA
3878,St. John's International Airport,St. John's,CA
3879,St. Mary's Airport,St. Mary's,GB
3880,St. Theresa Point Airport,St. Theresa Point,CA
3881,Staraya Russa Air Base,Staraya Russa,RU
3882,Staroselye Airport,Rybinsk,RU
3883,Stauning Airport,Skjern / Ringkøbing,DK
3884,Stavanger Airport Sola,Stavanger,NO
3885,Stavropol Shpakovskoye Airport,Stavropol,RU
3886,Stella Maris Airport,Stella Maris,BS
3887,Step Air Base,Yasnogorsk,RU
3888,Stepanakert Air Base,Stepanakert,AZ
3889,Stephenville Airport,Stephenville,CA
3890,Stewart Airport,Stewart,CA
3891,Stewart International Airport,Newburgh,US
3892,Stillwater Regional Airport,Stillwater,US
3893,Stinson Municipal Airport,San Antonio,US
3894,Stockholm Skavsta Airport,Stockholm / Nyköping,SE
3895,Stockholm Västerås Airport,Stockholm / Västerås,SE
3896,Stockholm-Arlanda Airport,Stockholm,SE
3897,Stockholm-Bromma Airport,Stockholm,SE
3898,Stockton Metropolitan Airport,Stockton,US
3899,Stokmarknes Skagen Airport,Hadsel,NO
3900,Stony Rapids Airport,Stony Rapids,CA
3901,Stord Airport,Leirvik,NO
3902,Stornoway Airport,Stornoway,GB
3903,Strasbourg Airport,Strasbourg,FR
3904,Strezhevoy Airport,Strezhevoy,RU
3905,Stung Treng Airport,Stung Treng,KH
3906,Stuttgart Airport,Stuttgart,DE
3907,Sua Pan Airport,Sowa,BW
3908,Suai Airport,Suai,TL
3909,Sub Teniente Nestor Arias Airport,San Felipe,VE
3910,Subic Bay International Airport,Olongapo City,PH
3911,Suboficial Ay Santiago Germano Airport,San Rafael,AR
3912,Suceava Stefan cel Mare Airport,Suceava,RO
3913,Sudbury Airport,Sudbury,CA
3914,Sugar Land Regional Airport,Houston,US
3915,Sui Airport,Sui,PK
3916,Sukhumi Dranda Airport,Sukhumi,GE
3917,Sukkur Airport,Mirpur Khas,PK
3918,Sulaymaniyah International Airport,Sulaymaniyah,IQ
3919,Süleyman Demirel International Airport,Isparta,TR
3920,Sultan Abdul Aziz Shah International Airport,Subang,MY
3921,Sultan Abdul Halim Airport,Alor Satar,MY
3922,Sultan Azlan Shah Airport,Ipoh,MY
3923,Sultan Iskandar Muda International Airport,Banda Aceh,ID
3924,Sultan Ismail Petra Airport,Kota Baharu,MY
3925,Sultan Khairun Babullah Airport,Sango-Ternate Island,ID
3926,Sultan Mahmud Airport,Kuala Terengganu,MY
3927,Sultan Mahmud Badaruddin II Airport,Palembang-Sumatra Island,ID
3928,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru-Sumatra Island,ID
3929,Sumbe Airport,Sumbe,AO
3930,Sumburgh Airport,Lerwick,GB
3931,Summerside Airport,Summerside,CA
3932,Sunan Shuofang International Airport,Wuxi,CN
3933,Sunchon Air Base,Sunchon,KP
3934,Sundsvall-Härnösand Airport,Sundsvall/ Härnösand,SE
3935,Sungai Siring International Airport,Samarinda,ID
3936,Sunshine Coast Airport,Maroochydore,AU
3937,Sunyani Airport,Sunyani,GH
3938,Supadio Airport,Pontianak-Borneo Island,ID
3939,Surat Thani Airport,Surat Thani,TH
3940,Surgut Airport,Surgut,RU
3941,Surigao Airport,Surigao City,PH
3942,Surin Airport,Surin,TH
3943,Suvarnabhumi Airport,Bangkok,TH
3944,Suzhou Guangfu Airport,Suzhou,CN
3945,"Svalbard Airport, Longyear",Longyearbyen,NO
3946,Svetlogorsk Airport,Svetlogorsk,RU
3947,Svolvær Helle Airport,Svolvær,NO
3948,Swan River Airport,Swan River,CA
3949,Swansea Airport,Swansea,GB
3950,Swift Current Airport,Swift Current,CA
3951,Sydney / J.A. Douglas McCurdy Airport,Sydney,CA
3952,Sydney Bankstown Airport,Sydney,AU
3953,Sydney Kingsford Smith International Airport,Sydney,AU
3954,Syktyvkar Airport,Syktyvkar,RU
3955,Syktyvkar Southwest,Syktyvkar,RU
3956,Syracuse Hancock International Airport,Syracuse,US
3957,Szczecin-Goleniów "Solidarno??" Airport,Goleniow,PL
3958,Szolnok Airport,Szolnok,HU
3959,Ta’if Regional Airport,Ta’if,SA
3960,Taba International Airport,Taba,EG
3961,Tabarka 7 Novembre Airport,Tabarka,TN
3962,Tabas Airport,Tabas,IR
3963,Tabatinga Airport,Tabatinga,BR
3964,Tabing Airport,Padang-Sumatra Island,ID
3965,Tabriz International Airport,Tabriz,IR
3966,Tabuk Airport,Tabuk,SA
3967,Tachileik Airport,Tachileik,MM
3968,Tacoma Narrows Airport,Tacoma,US
3969,Tadoule Lake Airport,Tadoule Lake,CA
3970,Taganrog Tsentralny Air Base,Taganrog,RU
3971,Taganrog Yuzhny Airport,Taganrog,RU
3972,Tagbilaran Airport,Tagbilaran City,PH
3973,Tahoua Airport,Tahoua,NE
3974,Taichung Ching Chuang Kang Airport,Taichung City,TW
3975,Tainan Airport,Tainan City,TW
3976,Taipei Songshan Airport,Taipei City,TW
3977,Taiping Airport,Harbin,CN
3978,Taitung Airport,Taitung City,TW
3979,Taiwan Taoyuan International Airport,Taipei,TW
3980,Taiyuan Wusu Airport,Taiyuan,CN
3981,Ta'izz International Airport,Ta'izz,YE
3982,Tajima Airport,Tajima,JP
3983,Takamatsu Airport,Takamatsu,JP
3984,Takoradi Airport,Sekondi-Takoradi,GH
3985,Tal Ashtah New Air Base,http://en.wikipedia.org/wiki/Tal_Ashtah_Air_Base,IQ
3986,Talagi Airport,Archangelsk,RU
